backend,mode,view_index,samples,median_ms,mean_ms,std_ms,min_ms,p05_ms,p95_ms,max_ms
diff,forward_backward,68,20,12.018175601959229,12.04582405090332,0.06741680579381194,11.942912101745605,11.970150709152222,12.13639693260193,12.193792343139648
diff,forward_backward,85,20,13.16044807434082,13.151027202606201,0.08200999392132817,12.983296394348145,13.014425325393676,13.266483354568482,13.316096305847168
diff,forward_backward,102,20,10.408447742462158,10.405683231353759,0.07445688472761962,10.266624450683594,10.277325105667114,10.489856195449828,10.606592178344727
diff,forward_backward,119,20,12.105216026306152,12.074444770812988,0.07870218697593641,11.878399848937988,11.926067638397218,12.152319812774659,12.16204833984375
diff,forward_backward,136,20,11.1943678855896,11.212236785888672,0.11087280345378248,11.0315523147583,11.046144199371337,11.40439066886902,11.406335830688477
diff,forward_backward,153,20,11.559935569763184,11.585023975372314,0.09009643151955699,11.478015899658203,11.50622754096985,11.776819229125977,11.792384147644043
gsplat_two_pass,forward,0,20,3.3116159439086914,3.29922559261322,0.06277281211915307,3.1631360054016113,3.1689728498458862,3.374745547771454,3.387392044067383
gsplat_two_pass,forward,17,20,3.274751901626587,3.268351984024048,0.06838106701759027,3.11296010017395,3.1421440958976743,3.338956689834595,3.4109439849853516
gsplat_two_pass,forward,34,20,2.7310080528259277,2.7185152173042297,0.06714045910053518,2.5825281143188477,2.5893375396728513,2.7901440143585203,2.8241920471191406
gsplat_two_pass,forward,51,20,2.7438079118728638,2.7359744191169737,0.06859652416132525,2.5774080753326416,2.5997824192047116,2.8148223519325257,2.870271921157837
gsplat_two_pass,forward,68,20,2.2999041080474854,2.307686424255371,0.06618072539161658,2.1585919857025146,2.17512971162796,2.394316899776459,2.398207902908325
gsplat_two_pass,forward,85,20,2.2143999338150024,2.1971967935562136,0.0859730610226159,1.9967999458312988,2.0084736347198486,2.282649576663971,2.2855679988861084
gsplat_two_pass,forward,102,20,2.390015959739685,2.390015995502472,0.06795373287763792,2.257920026779175,2.257920026779175,2.472038376331329,2.5128960609436035
gsplat_two_pass,forward,119,20,2.6224639415740967,2.6223616123199465,0.07973569264475354,2.4985599517822266,2.5180160999298096,2.667929553985596,2.909183979034424
gsplat_two_pass,forward,136,20,2.4529919624328613,2.437017595767975,0.06421223124638317,2.27839994430542,2.311475169658661,2.500812757015228,2.5241599082946777
gsplat_two_pass,forward,153,20,3.078655958175659,3.0772224187850954,0.06165330394110801,2.9460480213165283,2.9762048244476316,3.151052689552307,3.2133119106292725
gsplat_two_pass,forward_backward,0,20,10.190847873687744,10.194944047927857,0.11946179327337383,9.934847831726074,10.00878119468689,10.339737367630004,10.503168106079102
gsplat_two_pass,forward_backward,17,20,10.183680057525635,10.163865661621093,0.08989877266405406,9.970687866210938,10.005708932876587,10.25121283531189,10.366975784301758
gsplat_two_pass,forward_backward,34,20,8.395263671875,8.390348863601684,0.07330914939676525,8.2227201461792,8.223693180084227,8.480307149887086,8.491007804870605
gsplat_two_pass,forward_backward,51,20,8.449024200439453,8.430950355529784,0.11860090915872117,8.165375709533691,8.196505546569824,8.586290788650512,8.606719970703125
gsplat_two_pass,forward_backward,68,20,7.249920129776001,7.187814426422119,0.17863456892261342,6.779903888702393,6.787686347961426,7.34325749874115,7.3461761474609375
gsplat_two_pass,forward_backward,85,20,6.611455917358398,6.53962242603302,0.22422074760702812,6.002687931060791,6.024089694023132,6.723635363578796,6.724607944488525
gsplat_two_pass,forward_backward,102,20,7.315968036651611,7.268556761741638,0.1504238706480425,6.891520023345947,6.9333505153656,7.372083282470703,7.416831970214844
gsplat_two_pass,forward_backward,119,20,8.182271957397461,8.157184052467347,0.10372580466749194,7.90118408203125,7.943987154960633,8.282879638671876,8.336383819580078
gsplat_two_pass,forward_backward,136,20,7.605760097503662,7.552460813522339,0.1468417973519093,7.2130560874938965,7.230566620826721,7.680819034576416,7.696383953094482
gsplat_two_pass,forward_backward,153,20,9.617919921875,13.880166578292847,18.959412551835232,9.455615997314453,9.466316652297975,14.377369451522886,94.42713928222656
gsplat_native19,forward,0,20,2.5661439895629883,2.5809407949447634,0.13080497143546987,2.425856113433838,2.428774309158325,2.6890240550041202,3.058687925338745
gsplat_native19,forward,17,20,2.544640064239502,2.5393152117729185,0.07701891438644179,2.358272075653076,2.4039935708045963,2.658969569206238,2.6910719871520996
gsplat_native19,forward,34,20,2.2154239416122437,2.19269118309021,0.052556450090926056,2.0684800148010254,2.0704256296157837,2.2287872314453123,2.239487886428833
gsplat_native19,forward,51,20,2.2328320741653442,2.217471992969513,0.06305057430284033,2.0695040225982666,2.084095907211304,2.2713854908943176,2.293760061264038
gsplat_native19,forward,68,20,1.968127965927124,1.958809608221054,0.05844019635498411,1.8329600095748901,1.8378240466117859,2.0348415970802307,2.037760019302368
gsplat_native19,forward,85,20,1.8800640106201172,1.868646401166916,0.05825894681744662,1.7274880409240723,1.7488895773887636,1.936793565750122,1.9445760250091553
gsplat_native19,forward,102,20,2.029055953025818,2.0193791925907134,0.05729246488068362,1.896448016166687,1.903257554769516,2.0768768548965455,2.1391360759735107
gsplat_native19,forward,119,20,2.1821439266204834,2.1675008058547975,0.062945928973,2.0101120471954346,2.0169216990470886,2.218342363834381,2.225152015686035
gsplat_native19,forward,136,20,2.0449280738830566,2.0290560364723205,0.06019546069656479,1.884160041809082,1.9026431560516357,2.0931071639060974,2.0940799713134766
gsplat_native19,forward,153,20,2.4279040098190308,2.415155220031738,0.06013673132687653,2.283519983291626,2.284492790699005,2.483558464050293,2.50982403755188
gsplat_native19,forward_backward,0,20,7.2576000690460205,7.262361598014832,0.11119638662682041,7.076863765716553,7.080754995346069,7.3767934322357185,7.608320236206055
gsplat_native19,forward_backward,17,20,7.1495678424835205,7.1465984106063845,0.08816599793424068,6.9765119552612305,7.012505602836609,7.292671966552735,7.3072638511657715
gsplat_native19,forward_backward,34,20,6.1424641609191895,6.134528017044067,0.0776734816660172,5.964799880981445,5.966745495796204,6.229964780807495,6.287360191345215
gsplat_native19,forward_backward,51,20,6.107135772705078,6.13969919681549,0.21647151180662372,5.948416233062744,5.949388813972472,6.346137499809266,6.995967864990234
gsplat_native19,forward_backward,68,20,5.362175941467285,5.324697542190552,0.13217549154256977,5.0278401374816895,5.0472958326339725,5.454489398002625,5.486591815948486
gsplat_native19,forward_backward,85,20,4.88652777671814,4.832819199562072,0.14821732737220736,4.476928234100342,4.485683274269104,4.9306113004684455,4.97049617767334
gsplat_native19,forward_backward,102,20,5.337599992752075,5.312358403205872,0.1143247505418359,5.055488109588623,5.07007999420166,5.427456068992615,5.451776027679443
gsplat_native19,forward_backward,119,20,5.9310078620910645,5.922457599639893,0.06351770910464952,5.747712135314941,5.817753815650939,5.9822594165802,6.022143840789795
gsplat_native19,forward_backward,136,20,5.582848072052002,5.561446356773376,0.09976617466686742,5.334015846252441,5.3923838376998905,5.650790214538574,5.793791770935059
gsplat_native19,forward_backward,153,20,6.870015859603882,6.869606399536133,0.07405916307097389,6.712319850921631,6.751232147216797,6.970828700065613,7.018496036529541
gsplat_single,forward,0,20,3.0581759214401245,3.0492159843444826,0.05257091142902733,2.9368319511413574,2.9436416029930115,3.1132160902023314,3.118079900741577
gsplat_single,forward,17,20,2.9972479343414307,2.9989887833595277,0.05469599953044756,2.8487679958343506,2.912000024318695,3.067801582813263,3.1047680377960205
gsplat_single,forward,34,20,2.4407039880752563,2.442137587070465,0.05691791783057973,2.313215970993042,2.3385087370872495,2.536038386821747,2.5671679973602295
gsplat_single,forward,51,20,2.4678399562835693,2.458675193786621,0.06541166185392057,2.303999900817871,2.330265700817108,2.5329151630401614,2.5825281143188477
gsplat_single,forward,68,20,2.0321279764175415,2.0360704123973847,0.04316717419812694,1.9589120149612427,1.9696127831935881,2.112819290161133,2.1575679779052734
gsplat_single,forward,85,20,1.8877439498901367,1.872844785451889,0.055204579831109934,1.7315839529037476,1.7374207973480225,1.920255959033966,1.9251199960708618
gsplat_single,forward,102,20,2.141695976257324,2.1314560055732725,0.07046750527770522,1.9886080026626587,1.9915264248847961,2.2408702969551086,2.2671360969543457
gsplat_single,forward,119,20,2.345471978187561,2.3346688032150267,0.051507864710718713,2.214911937713623,2.2256128191947937,2.3839744329452515,2.3859200477600098
gsplat_single,forward,136,20,2.1882879734039307,2.173695981502533,0.05873876504842238,2.027519941329956,2.039193630218506,2.2159871220588685,2.2753279209136963
gsplat_single,forward,153,20,2.789888024330139,2.7792384028434753,0.05091234950253605,2.663424015045166,2.6741248965263367,2.8489215970039368,2.851840019226074
gsplat_single,forward_backward,0,20,8.817663669586182,8.811315202713013,0.06560476929117806,8.704000473022461,8.720537519454956,8.901734685897829,8.903679847717285
gsplat_single,forward_backward,17,20,8.779263973236084,8.761599969863891,0.08166418987271012,8.549375534057617,8.596070289611816,8.855961322784424,8.863743782043457
gsplat_single,forward_backward,34,20,6.950911998748779,6.936984014511109,0.0837065110016942,6.747136116027832,6.79577603340149,7.03897614479065,7.116799831390381
gsplat_single,forward_backward,51,20,7.028736114501953,7.015475225448609,0.07324316594895107,6.850560188293457,6.870988917350769,7.097241520881653,7.1342082023620605
gsplat_single,forward_backward,68,20,5.728255987167358,5.707417631149292,0.10452478065212109,5.492735862731934,5.4985727071762085,5.847296166419983,5.8521599769592285
gsplat_single,forward_backward,85,20,5.097984075546265,5.0557952404022215,0.1711104446512366,4.661248207092285,4.675840091705322,5.21702389717102,5.289984226226807
gsplat_single,forward_backward,102,20,5.767168045043945,5.752729654312134,0.10456522355676967,5.536767959594727,5.55622410774231,5.902592110633851,5.946368217468262
gsplat_single,forward_backward,119,20,6.6559998989105225,6.667673587799072,0.06528914646569918,6.5136637687683105,6.600243401527404,6.740992021560669,6.857728004455566
gsplat_single,forward_backward,136,20,6.053375959396362,6.043545651435852,0.07165990742307866,5.894144058227539,5.912627172470093,6.167193818092346,6.179840087890625
gsplat_single,forward_backward,153,20,8.192512035369873,8.183039951324464,0.07622534340426591,7.921664237976074,8.072448253631592,8.244684839248658,8.292351722717285
