backend,mode,samples,median_ms,mean_ms,std_ms,min_ms,p05_ms,p95_ms,max_ms,event_peak_mb,profiler_peak_mb
diff,forward,200,2.107904076576233,2.0674764758348463,0.28358471268855884,1.6353280544281006,1.6782336235046387,2.51924489736557,2.5815041065216064,221.63525390625,
diff,forward_backward,200,11.44371223449707,11.55347951412201,0.7153274471479525,10.266624450683594,10.414438295364379,13.156761646270752,13.316096305847168,335.91162109375,
gsplat_two_pass,forward,200,2.6316800117492676,2.7053568053245542,0.3817200400844803,1.9967999458312988,2.2137343287467957,3.3251328468322754,3.4109439849853516,213.50390625,
gsplat_two_pass,forward_backward,200,8.22323226928711,8.776591398715972,6.209024846887889,6.002687931060791,6.611916828155517,10.229299116134644,94.42713928222656,276.57275390625,
gsplat_native19,forward,200,2.191872000694275,2.1988966447114944,0.24273950568958974,1.7274880409240723,1.8759679794311523,2.573414444923401,3.058687925338745,217.65771484375,
gsplat_native19,forward_backward,200,5.966847896575928,6.050657272338867,0.7959515254212616,4.476928234100342,4.887449383735657,7.268403220176697,7.608320236206055,265.021484375,
gsplat_single,forward,200,2.3669759035110474,2.4276991939544676,0.3869510940161754,1.7315839529037476,1.8882047533988953,3.0639103651046753,3.118079900741577,199.04296875,
gsplat_single,forward_backward,200,6.772736072540283,6.8935576128959655,1.2597929113833286,4.661248207092285,5.099366593360902,8.83819546699524,8.903679847717285,263.70166015625,
