backend,mode,mean_ms,min_ms,max_ms,event_peak_mb,profiler_peak_mb
gsplat_two_pass,forward,4.159488026301066,2.974720001220703,12.017663955688477,90.22119140625,90.22119140625
gsplat_two_pass,forward_backward,13.478886254628499,9.037280082702637,22.00284767150879,180.38623046875,180.38623046875
gsplat_padded_single,forward,5.480948225657145,2.7648959159851074,9.088159561157227,80.74072265625,80.74072265625
gsplat_padded_single,forward_backward,12.587454827626546,7.394239902496338,22.275007247924805,189.8681640625,189.8681640625
gsplat_single,forward,5.145908292134603,2.519871950149536,8.97913646697998,86.10107421875,86.10107421875
gsplat_single,forward_backward,12.251106135050456,7.1800642013549805,21.86467170715332,179.3486328125,179.3486328125
