backend,mode,samples,median_ms,mean_ms,std_ms,min_ms,p05_ms,p95_ms,max_ms,event_peak_mb,profiler_peak_mb
diff,forward,200,2.4289278984069824,2.3414937603473662,0.23640286802359564,1.7643519639968872,1.7887232303619385,2.583603084087372,2.638848066329956,229.59375,
diff,forward_backward,200,12.898815631866455,12.83828224182129,0.41439318984139073,11.728896141052246,11.796428966522216,13.35214114189148,13.760512351989746,341.65673828125,
gsplat_two_pass,forward,200,2.9496320486068726,2.875233283042908,0.2512013557422559,2.274303913116455,2.3254528641700745,3.164569616317749,3.260416030883789,213.85791015625,
gsplat_two_pass,forward_backward,200,9.091071605682373,8.988897426128387,0.7940510960673708,7.19974422454834,7.399782490730286,10.03115530014038,10.278911590576172,276.94873046875,
gsplat_native19,forward,200,2.264064073562622,2.2299699187278748,0.15470823404177492,1.8923519849777222,1.9229183793067932,2.411622405052185,2.638848066329956,217.79150390625,
gsplat_native19,forward_backward,200,6.445055961608887,6.403870725631714,0.5089634199628941,5.195775985717773,5.379993557929993,7.13466899394989,7.341055870056152,264.765625,
gsplat_single,forward,200,2.635264039039612,2.583541761636734,0.2366860799768864,2.027519941329956,2.061209559440613,2.87134712934494,2.93068790435791,198.4912109375,
gsplat_single,forward_backward,200,7.69484806060791,7.534950368404388,0.8135861248042315,5.7333760261535645,5.838643312454224,8.60702714920044,8.72652816772461,263.83154296875,
