backend,mode,view_index,samples,median_ms,mean_ms,std_ms,min_ms,p05_ms,p95_ms,max_ms
gsplat_native19,forward_backward,153,20,6.264319896697998,6.25228796005249,0.06651797738737215,6.146048069000244,6.15091187953949,6.315264105796814,6.436863899230957
gsplat_single,forward,0,20,2.6060800552368164,2.611456024646759,0.0365601673044458,2.559999942779541,2.5638911724090576,2.6761729001998904,2.7043840885162354
gsplat_single,forward,17,20,2.8697599172592163,2.8692991614341734,0.03335307472848113,2.80678391456604,2.807756721973419,2.922905671596527,2.93068790435791
gsplat_single,forward,34,20,2.6495999097824097,2.65661438703537,0.034802163234035,2.6019840240478516,2.611712098121643,2.7077632904052735,2.752511978149414
gsplat_single,forward,51,20,2.3823360204696655,2.3973376035690306,0.06009892175148094,2.3408639430999756,2.3457279801368713,2.4643073081970215,2.6112000942230225
gsplat_single,forward,68,20,2.3511040210723877,2.3607808113098145,0.06857900474971639,2.2722558975219727,2.2975488901138306,2.484377634525299,2.584575891494751
gsplat_single,forward,85,20,2.0602879524230957,2.063923215866089,0.031392574624740446,2.027519941329956,2.032383978366852,2.1311488151550293,2.135040044784546
gsplat_single,forward,102,20,2.735616087913513,2.73925119638443,0.03462284003027074,2.6869759559631348,2.6928128004074097,2.7925504446029663,2.7944960594177246
gsplat_single,forward,119,20,2.7064321041107178,2.712012791633606,0.02759799034239662,2.668544054031372,2.6782719016075136,2.7554303884506224,2.771967887878418
gsplat_single,forward,136,20,2.8165119886398315,2.8255232095718386,0.032009918801756444,2.762752056121826,2.786099207401276,2.874521553516388,2.8774399757385254
gsplat_single,forward,153,20,2.6035200357437134,2.5992192149162294,0.02572174064479611,2.5477120876312256,2.5584127426147463,2.636185646057129,2.643968105316162
gsplat_single,forward_backward,0,20,7.738880157470703,7.737241578102112,0.09205630439451158,7.580671787261963,7.610828590393067,7.850342512130737,7.973887920379639
gsplat_single,forward_backward,17,20,8.392704010009766,8.391065549850463,0.09937136449793407,8.236031532287598,8.259378910064697,8.555008029937744,8.623104095458984
gsplat_single,forward_backward,34,20,7.659008026123047,7.655628728866577,0.04761159924606661,7.58681583404541,7.591680097579956,7.715891075134277,7.716864109039307
gsplat_single,forward_backward,51,20,6.549504041671753,6.5389055728912355,0.027332350455190127,6.495232105255127,6.4991233348846436,6.568959951400757,6.58841609954834
gsplat_single,forward_backward,68,20,7.126016139984131,7.13948163986206,0.0828679055847663,7.031807899475098,7.042509007453919,7.259750318527222,7.368703842163086
gsplat_single,forward_backward,85,20,5.8368000984191895,5.8489344120025635,0.10192585206284614,5.7333760261535645,5.739212870597839,5.959065794944763,6.200319766998291
gsplat_single,forward_backward,102,20,7.868415832519531,7.8740479946136475,0.05589207305912732,7.802879810333252,7.803852844238281,7.972659087181092,8.027135848999023
gsplat_single,forward_backward,119,20,8.19916820526123,8.202393436431885,0.06990276190424406,8.093695640563965,8.103424167633056,8.32450532913208,8.332287788391113
gsplat_single,forward_backward,136,20,8.606207847595215,8.61178879737854,0.07575659690183975,8.480768203735352,8.48271336555481,8.720690870285035,8.72652816772461
gsplat_single,forward_backward,153,20,7.349760055541992,7.3500159740447994,0.051909597608414335,7.269375801086426,7.273267030715942,7.440742325782775,7.44755220413208
