backend,mode,mean_ms,min_ms,max_ms,event_peak_mb,profiler_peak_mb
diff,forward,4.8209919929504395,4.8209919929504395,4.8209919929504395,226.75537109375,226.75537109375
gsplat_two_pass,forward,11.762687683105469,11.762687683105469,11.762687683105469,213.8759765625,213.8759765625
gsplat_single,forward,9.435968399047852,9.435968399047852,9.435968399047852,260.74658203125,260.74658203125
