backend,mode,view_index,samples,median_ms,mean_ms,std_ms,min_ms,p05_ms,p95_ms,max_ms
diff,forward,0,20,2.4872961044311523,2.4928768396377565,0.02597234157428268,2.442239999771118,2.454886496067047,2.531839966773987,2.5415680408477783
diff,forward,17,20,2.605056047439575,2.607360029220581,0.02499654787452214,2.559999942779541,2.57264643907547,2.644940900802612,2.663424015045166
diff,forward,34,20,2.496511936187744,2.499328005313873,0.027335600067021338,2.4545280933380127,2.4584190964698793,2.537932813167572,2.5466880798339844
diff,forward,51,20,2.276863932609558,2.290790390968323,0.026334104855539935,2.263040065765381,2.264985680580139,2.335385501384735,2.348031997680664
diff,forward,68,20,2.08844792842865,2.084710383415222,0.02614979296511819,2.0039680004119873,2.047744107246399,2.114150285720825,2.125823974609375
diff,forward,85,20,1.8176000118255615,1.8214911937713623,0.020073383559332043,1.7971199750900269,1.7971199750900269,1.8540544450283052,1.8657280206680298
diff,forward,102,20,2.608128070831299,2.6103296160697935,0.020437595431050684,2.575360059738159,2.579251289367676,2.6411008834838867,2.6449921131134033
diff,forward,119,20,2.4407039880752563,2.437785601615906,0.02147260340714589,2.398207902908325,2.4050175547599792,2.4632319092750548,2.4924159049987793
diff,forward,136,20,2.4509440660476685,2.4582656145095827,0.031811353597133406,2.421760082244873,2.4266238927841184,2.489497685432434,2.570240020751953
diff,forward,153,20,2.4555519819259644,2.4585215926170347,0.05028084967058899,2.3695359230041504,2.399692726135254,2.519347298145294,2.544640064239502
diff,forward_backward,0,20,12.665343761444092,12.674560022354125,0.09049795599997142,12.526592254638672,12.542157173156738,12.821760320663453,12.84607982635498
diff,forward_backward,17,20,12.916736125946045,12.944793653488158,0.09877970901400289,12.827648162841797,12.829593324661255,13.10080008506775,13.173760414123535
diff,forward_backward,34,20,12.898303985595703,12.891340684890746,0.03756929350627873,12.821503639221191,12.831232166290283,12.939981079101564,12.95359992980957
diff,forward_backward,51,20,13.104640007019043,13.100851154327392,0.131753529151861,12.86246395111084,12.915968132019042,13.297049760818481,13.324288368225098
diff,forward_backward,68,20,13.214208126068115,13.21850881576538,0.0985832179729646,13.042688369750977,13.092300415039062,13.353420639038085,13.498368263244629
diff,forward_backward,85,20,11.74681568145752,11.736678266525269,0.07096680631478713,11.565055847167969,11.638989210128784,11.838924598693849,11.84768009185791
diff,forward_backward,102,20,13.031424045562744,13.039564752578736,0.075782183947411,12.909567832946777,12.914432096481322,13.161369657516481,13.178879737854004
diff,forward_backward,119,20,13.006848335266113,12.986777639389038,0.0684330955649452,12.868608474731445,12.88514552116394,13.082316732406616,13.115391731262207
diff,forward_backward,136,20,13.220352172851562,13.229363203048706,0.07121118771094018,13.118464469909668,13.120409631729126,13.328384160995483,13.347840309143066
diff,forward_backward,153,20,12.818432331085205,12.841164827346802,0.12440419505157163,12.63923168182373,12.711218976974486,13.05830421447754,13.140992164611816
gsplat_two_pass,forward,0,20,2.9706239700317383,2.9718016028404235,0.04162861168508569,2.876415967941284,2.910464000701904,3.0384128093719482,3.042304039001465
gsplat_two_pass,forward,17,20,3.2327680587768555,3.252377617359161,0.09659384246235335,3.1395840644836426,3.168768060207367,3.3382400393486025,3.610624074935913
gsplat_two_pass,forward,34,20,3.0300159454345703,3.0345215916633608,0.026874473390044833,2.993151903152466,3.001907169818878,3.0790144681930545,3.0955519676208496
gsplat_two_pass,forward,51,20,2.732032060623169,2.7410431861877442,0.03868383669600729,2.689023971557617,2.6958336234092712,2.8113407492637634,2.820096015930176
gsplat_two_pass,forward,68,20,2.6577919721603394,2.6689024209976195,0.04432156838570003,2.604032039642334,2.622515153884888,2.736998474597931,2.792448043823242
gsplat_two_pass,forward,85,20,2.388480067253113,2.3849472284317015,0.030999800173661638,2.331648111343384,2.331648111343384,2.4313855171203613,2.4391679763793945
gsplat_two_pass,forward,102,20,3.0914559364318848,3.1086592197418215,0.04905039504249463,3.033087968826294,3.0710272312164304,3.1782912850379947,3.2522239685058594
gsplat_two_pass,forward,119,20,3.0684159994125366,3.0838271975517273,0.06132265591883569,3.0054399967193604,3.02878714799881,3.176140856742859,3.2870399951934814
gsplat_two_pass,forward,136,20,3.191807985305786,3.2039936065673826,0.06090582341607209,3.1283199787139893,3.1429120898246765,3.3052672982215885,3.379199981689453
gsplat_two_pass,forward,153,20,2.9583359956741333,2.9648383975028993,0.058719408381596706,2.8917760848999023,2.906367969512939,3.0230528712272644,3.1631360054016113
gsplat_two_pass,forward_backward,0,20,9.225216388702393,9.254707193374633,0.09415429426562355,9.104384422302246,9.141350650787354,9.426533937454224,9.438207626342773
gsplat_two_pass,forward_backward,17,20,9.942527770996094,9.926911926269531,0.10171858079507695,9.697279930114746,9.765375995635987,10.068736362457276,10.083328247070312
gsplat_two_pass,forward_backward,34,20,9.165311813354492,9.158246374130249,0.0557772902849264,9.039872169494629,9.078783559799193,9.229977321624757,9.262080192565918
gsplat_two_pass,forward_backward,51,20,8.038911819458008,8.054681634902954,0.07167220467143456,7.974912166595459,7.989504051208496,8.15503387451172,8.28927993774414
gsplat_two_pass,forward_backward,68,20,8.614911556243896,8.610815906524659,0.05550831935901639,8.49407958984375,8.5291006565094,8.690124702453614,8.698880195617676
gsplat_two_pass,forward_backward,85,20,7.392256021499634,7.392716813087463,0.0679070131178653,7.292928218841553,7.293900799751282,7.4920958280563354,7.540736198425293
gsplat_two_pass,forward_backward,102,20,9.439232349395752,9.419878435134887,0.08105991472427372,9.215999603271484,9.303551816940308,9.51260175704956,9.525247573852539
gsplat_two_pass,forward_backward,119,20,9.71673583984375,9.72154884338379,0.06825287050610405,9.632767677307129,9.635686779022217,9.855948972702027,9.913344383239746
gsplat_two_pass,forward_backward,136,20,10.138623714447021,10.13821439743042,0.058107399984434885,10.02905559539795,10.05142993927002,10.234265804290771,10.242048263549805
gsplat_two_pass,forward_backward,153,20,8.846848011016846,8.900812864303589,0.1155541262778122,8.795136451721191,8.798054647445678,9.082624197006226,9.21395206451416
gsplat_native19,forward,0,20,2.3393279314041138,2.3484415888786314,0.03140471349326883,2.313215970993042,2.3171072006225586,2.386688017845154,2.4596478939056396
gsplat_native19,forward,17,20,2.450432062149048,2.460416007041931,0.04577162703276595,2.3992319107055664,2.4118784070014954,2.5535489082336427,2.5866239070892334
gsplat_native19,forward,34,20,2.323456048965454,2.325811195373535,0.028860186487584333,2.284543991088867,2.2864896059036255,2.36902391910553,2.3787519931793213
gsplat_native19,forward,51,20,2.096127986907959,2.106777620315552,0.0541955554026302,2.0490241050720215,2.0490241050720215,2.237747299671173,2.243583917617798
gsplat_native19,forward,68,20,2.2000640630722046,2.1980671763420103,0.03879475985570921,2.1391360759735107,2.1556735754013063,2.24706552028656,2.313215970993042
gsplat_native19,forward,85,20,2.0034559965133667,1.9986432075500489,0.030109610109248924,1.9353599548339844,1.946060836315155,2.041139245033264,2.046976089477539
gsplat_native19,forward,102,20,2.3536640405654907,2.3699456095695495,0.0475707909638386,2.3214080333709717,2.3321089148521423,2.49466872215271,2.4985599517822266
gsplat_native19,forward,119,20,2.418176054954529,2.418176019191742,0.04231785040312882,2.3592960834503174,2.370969545841217,2.459545683860779,2.554879903793335
gsplat_native19,forward,136,20,2.464255928993225,2.481049585342407,0.06755860490440092,2.3992319107055664,2.4284159064292905,2.6475518941879272,2.6572799682617188
gsplat_native19,forward,153,20,2.2917120456695557,2.2920703887939453,0.04561148391890271,2.243583917617798,2.245529532432556,2.3385601162910463,2.450432062149048
gsplat_native19,forward_backward,0,20,6.594559907913208,6.60208637714386,0.08251362824449703,6.486015796661377,6.497689485549927,6.727833771705628,6.8085761070251465
gsplat_native19,forward_backward,17,20,6.847487926483154,6.858700799942016,0.0764232384431521,6.772736072540283,6.7746816873550415,7.004416131973267,7.067647933959961
gsplat_native19,forward_backward,34,20,6.4296958446502686,6.4297984600067135,0.059382613242200975,6.33241605758667,6.3363072872161865,6.509977793693542,6.517759799957275
gsplat_native19,forward_backward,51,20,5.801984071731567,5.792460799217224,0.040373922529218356,5.711872100830078,5.729382181167603,5.833932852745056,5.8572797775268555
gsplat_native19,forward_backward,68,20,6.307839870452881,6.307481598854065,0.07641368274900465,6.205440044403076,6.206412625312805,6.41233913898468,6.432767868041992
gsplat_native19,forward_backward,85,20,5.361151933670044,5.378048014640808,0.0891675811018122,5.223423957824707,5.249689531326294,5.5303169012069695,5.62175989151001
