backend,mode,samples,median_ms,mean_ms,std_ms,min_ms,p05_ms,p95_ms,max_ms,event_peak_mb,profiler_peak_mb
diff,forward,200,2.452992081642151,2.3761459267139435,0.23768699486321435,1.7971199750900269,1.8176000118255615,2.623487949371338,2.663424015045166,229.59375,
diff,forward_backward,200,12.948991775512695,12.866360301971435,0.4198550934457176,11.565055847167969,11.747276592254638,13.29054708480835,13.498368263244629,341.65673828125,
gsplat_two_pass,forward,200,3.0120960474014282,2.9414912068843844,0.26068348104654887,2.331648111343384,2.3907840847969055,3.2576000094413753,3.610624074935913,213.85791015625,
gsplat_two_pass,forward_backward,200,9.192448139190674,9.057853438854217,0.8148323093831022,7.292928218841553,7.398707270622253,10.133094072341919,10.242048263549805,276.94873046875,
gsplat_native19,forward,200,2.3347198963165283,2.299939839839935,0.15464344947539146,1.9353599548339844,2.0048384070396423,2.4925183057785034,2.6572799682617188,217.79150390625,
gsplat_native19,forward_backward,200,6.510592222213745,6.456591370105744,0.5349494790992657,5.223423957824707,5.364377665519714,7.232563424110412,7.616511821746826,264.765625,
gsplat_single,forward,200,2.706943988800049,2.642585607767105,0.24701466396369753,2.0582399368286133,2.1083648800849915,2.9400575757026672,3.077120065689087,198.4912109375,
gsplat_single,forward_backward,200,7.742975950241089,7.609303042888642,0.8239057372489346,5.790719985961914,5.866905450820923,8.663347339630128,9.013248443603516,263.83154296875,
