backend,mode,samples,median_ms,mean_ms,std_ms,min_ms,p05_ms,p95_ms,max_ms,event_peak_mb,profiler_peak_mb
diff,forward,200,5.847552061080933,5.9601408076286315,0.5665331355694384,5.090303897857666,5.217228722572327,7.0842880487442015,7.159808158874512,1156.33837890625,
diff,forward_backward,200,22.53875160217285,22.91466247558594,1.1664762240883482,21.10361671447754,21.290342617034913,24.846131324768066,25.11155128479004,1561.87060546875,
gsplat_two_pass,forward,200,6.77785587310791,7.031603207588196,0.9812957542615793,5.7487359046936035,5.795788598060608,8.667750358581543,8.837120056152344,1123.546875,
gsplat_two_pass,forward_backward,200,24.851967811584473,25.2747776222229,3.0672330202307876,21.246976852416992,21.414399337768554,30.561791133880615,30.948352813720703,1382.59130859375,
gsplat_native19,forward,200,5.476351976394653,5.476377599239349,0.5315246954439757,4.775936126708984,4.815616178512573,6.37265932559967,6.647808074951172,1146.65478515625,
gsplat_native19,forward_backward,200,16.75059223175049,16.912040948867798,1.8984917578922462,14.436351776123047,14.534604406356811,20.09420747756958,20.5086727142334,1334.443359375,
gsplat_single,forward,200,5.988863945007324,6.213427193164826,0.9478552521749393,4.9694719314575195,5.02758412361145,7.785932946205139,8.00972843170166,1066.580078125,
gsplat_single,forward_backward,200,19.651583671569824,20.07800828933716,3.0230889676592847,16.130048751831055,16.296960830688477,25.334988403320313,25.871360778808594,1335.37451171875,
