backend,mode,mean_ms,min_ms,max_ms,event_peak_mb,profiler_peak_mb
gsplat_two_pass,forward,4.077875185012817,2.8928000926971436,6.152192115783691,90.22119140625,90.22119140625
gsplat_two_pass,forward_backward,12.344288063049316,8.027520179748535,20.499359130859375,180.38623046875,180.38623046875
gsplat_single,forward,8.360940718650818,3.6962239742279053,9.511775970458984,118.5576171875,118.5576171875
gsplat_single,forward_backward,13.101155090332032,11.25551986694336,13.40390396118164,254.34912109375,254.34912109375
