backend,mode,mean_ms,min_ms,max_ms,event_peak_mb,profiler_peak_mb
gsplat_two_pass,forward,3.0895103931427004,3.063807964324951,3.132416009902954,90.22119140625,90.22119140625
gsplat_two_pass,forward_backward,9.123583889007568,8.537440299987793,9.339296340942383,180.38623046875,180.38623046875
gsplat_padded_single,forward,3.4382527828216554,3.4069759845733643,3.486272096633911,118.5576171875,118.5576171875
gsplat_padded_single,forward_backward,11.32719373703003,11.251872062683105,11.352928161621094,254.34912109375,254.34912109375
gsplat_single,forward,2.706979179382324,2.6960320472717285,2.7206718921661377,86.10107421875,86.10107421875
gsplat_single,forward_backward,7.349564743041992,7.308703899383545,7.379199981689453,179.3486328125,179.3486328125
