backend,mode,mean_ms,min_ms,max_ms,event_peak_mb,profiler_peak_mb
diff,forward,4.47242238521576,3.486720085144043,4.859903812408447,226.75537109375,226.75537109375
diff,forward_backward,18.659158420562743,15.133536338806152,28.4704647064209,341.974609375,341.974609375
gsplat_two_pass,forward,10.517516779899598,3.71232008934021,12.541695594787598,214.24951171875,214.24951171875
gsplat_two_pass,forward_backward,10.504179191589355,9.63862419128418,11.755135536193848,276.76953125,276.76953125
gsplat_padded_single,forward,2.725276803970337,2.433664083480835,3.5708160400390625,217.458984375,217.458984375
gsplat_padded_single,forward_backward,8.226934385299682,6.809696197509766,10.145631790161133,263.46142578125,263.46142578125
gsplat_single,forward,7.036268901824951,3.7939200401306152,9.454079627990723,198.89892578125,198.89892578125
gsplat_single,forward_backward,9.69679365158081,8.447615623474121,11.171456336975098,264.86572265625,264.86572265625
